Prix,Titre,Année-Modèle,Boite de vitesses,Type de carburant,Kilométrage,Marque,Modèle,Nombre de portes,Origine,Première main,Puissance fiscale,État,Équipements
420 000 DH,Audi Q3 advenced,2023,Automatique,Diesel,20 000 - 24 999,Audi,Q3,5,WW au Maroc,Oui,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
180 000 DH,VW passat cc,2017,Manuelle,Diesel,140 000 - 149 999,Volkswagen,Passat CC,5,WW au Maroc,Oui,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
195 000 DH,peugeot refter,2021,Manuelle,Diesel,120 000 - 129 999,Peugeot,Rifter,5,WW au Maroc,Non,6 CV,Excellent,"ABS, Airbags, Climatisation, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Verrouillage centralisé à distance, Vitres électriques"
,Renault Clio Diesel,2021,Automatique,Diesel,80 000 - 84 999,Renault,Clio,5,WW au Maroc,Oui,6 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
,طيوطا في حالة جيدة,2004,Manuelle,Essence,0 - 4 999,Toyota,Yaris,5,WW au Maroc,Non,6 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, Radar de recul, Verrouillage centralisé à distance, Vitres électriques"
164 000 DH,Peugeot 208 Diesel Manuelle 08/2023 à Marrakech,2023,Manuelle,Diesel,55 000 - 59 999,Peugeot,208,5,WW au Maroc,Oui,6 CV,Excellent,"ABS, Airbags, Climatisation, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
148 000 DH,Citroën C3 Pack Shine diesel 44k  2021,2021,Manuelle,Diesel,40 000 - 44 999,Citroen,C3,5,WW au Maroc,Oui,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
70 000 DH,voiture Honda crv a vendre,2007,Manuelle,Essence,400 000 - 449 999,Honda,CR-V,,WW au Maroc,,11 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
,Land Rover Range Rover Sport Diesel Automatique,2009,Automatique,Diesel,20 000 - 24 999,Land Rover,Range Rover Sport,5,Dédouanée,Non,12 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Ordinateur de bord, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
380 000 DH,volkswagen tiguan,2020,Automatique,Diesel,100 000 - 109 999,Volkswagen,Tiguan,5,Dédouanée,Oui,8 CV,Neuf,"ABS, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
135 000 DH,Volkswagen Caddy Diesel Manuelle 2018 à Casablanca,2018,Manuelle,Diesel,20 000 - 24 999,Volkswagen,Caddy,,,,8 CV,Excellent,Aucun
80 000 DH,dacia,2017,Manuelle,Diesel,120 000 - 129 999,Dacia,Sandero,5,WW au Maroc,Non,6 CV,Très bon,Aucun
162 000 DH,voiture à vendre,2016,Manuelle,Diesel,120 000 - 129 999,Hyundai,ix35,5,WW au Maroc,Non,7 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, Jantes aluminium, Limiteur de vitesse, Radar de recul, Régulateur de vitesse, Sièges cuir, Verrouillage centralisé à distance, Vitres électriques"
110 000 DH,Renault Express van 2021,2021,Manuelle,Diesel,150 000 - 159 999,Renault,Express,5,WW au Maroc,Non,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Sièges cuir, Verrouillage centralisé à distance, Vitres électriques"
,kia Picanto 2020 automatique,2020,Automatique,Essence,100 000 - 109 999,Kia,Picanto,5,WW au Maroc,Non,6 CV,Très bon,Aucun
325 000 DH,tiguan model 2021,2021,Automatique,Diesel,90 000 - 94 999,Volkswagen,Tiguan,5,WW au Maroc,Oui,8 CV,Neuf,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
,FIAT DOBLO 2016,2016,Manuelle,Diesel,200 000 - 249 999,Fiat,Doblo,5,WW au Maroc,Non,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Ordinateur de bord, Verrouillage centralisé à distance, Vitres électriques"
,Renault Latitude,2013,Automatique,Diesel,200 000 - 249 999,Renault,Latitude,5,WW au Maroc,Oui,8 CV,Neuf,"Jantes aluminium, Régulateur de vitesse, Système de navigation/GPS, Vitres électriques"
230 000 DH,Audi A6 Diesel Automatique 2016,2016,Automatique,Diesel,140 000 - 149 999,Audi,A6,5,WW au Maroc,Non,8 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Vitres électriques"
240 000 DH,fiat abarth 595 competizione,2022,Automatique,Essence,25 000 - 29 999,Abarth,595,3,WW au Maroc,Oui,4 CV,Excellent,Aucun
160 000 DH,opel astra 2019,2019,Manuelle,Diesel,95 000 - 99 999,Opel,Astra,5,WW au Maroc,Oui,6 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
63 000 DH,Suzuki Grand Vitara 4*4,2005,Manuelle,Diesel,250 000 - 299 999,Suzuki,Grand Vitara,5,WW au Maroc,Non,8 CV,Très bon,"ABS, Airbags, Climatisation, Jantes aluminium, Vitres électriques"
95 000 DH,Ford focus,2009,Manuelle,Diesel,190 000 - 199 999,Ford,Focus,5,WW au Maroc,Non,7 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
430 000 DH,Mercedes CLA 220,2020,Automatique,Diesel,170 000 - 179 999,Mercedes-Benz,Classe CLA,5,Dédouanée,,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
340 000 DH,ford kuga excellent,2023,Automatique,Diesel,40 000 - 44 999,Ford,Kuga,5,WW au Maroc,Oui,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
177 000 DH,Toyota Hilux Diesel Manuelle 2015 à Rabat,2015,Manuelle,Diesel,180 000 - 189 999,Toyota,Hilux,3,WW au Maroc,Non,10 CV,Très bon,Aucun
,Abarth 595 Essence Automatique 2017 à Marrakech,2017,Automatique,Essence,80 000 - 84 999,Abarth,595,5,WW au Maroc,Non,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
715 000 DH,Audi Q8 Quattro,2020,Automatique,Diesel,75 000 - 79 999,Audi,Q8,5,WW au Maroc,,12 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
70 000 DH,oujda centre ville,2006,Manuelle,Diesel,190 000 - 199 999,Renault,Scenic,5,WW au Maroc,Non,6 CV,Correct,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, Jantes aluminium, Sièges cuir, Verrouillage centralisé à distance, Vitres électriques"
,Land Rover Range Rover Evoque Diesel Automatique,2019,Automatique,Diesel,100 000 - 109 999,Land Rover,Range Rover Evoque,5,WW au Maroc,Oui,8 CV,Excellent,Aucun
120 000 DH,C4 12/2015,2015,Manuelle,Diesel,150 000 - 159 999,Citroen,C4,5,WW au Maroc,Non,6 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Radar de recul, Vitres électriques"
,Volkswagen Tiguan R-Line Diesel Automatique 2021,2021,Automatique,Diesel,100 000 - 109 999,Volkswagen,Tiguan,5,Dédouanée,Non,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
180 000 DH,citroen,2015,Automatique,Diesel,180 000 - 189 999,Citroen,C4,5,,Non,6 CV,Très bon,"Jantes aluminium, Limiteur de vitesse, Régulateur de vitesse"
345 000 DH,Hyundai Tucson Hybride Automatique 2022 à Temara,2022,Automatique,Hybride,35 000 - 39 999,Hyundai,Tucson,5,WW au Maroc,,9 CV,Excellent,Aucun
150 000 DH,toyota rav4 a vendre // pas d’intermédiaire,2014,Manuelle,Diesel,200 000 - 249 999,Toyota,RAV 4,5,WW au Maroc,Oui,8 CV,Très bon,"Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, Radar de recul, Vitres électriques"
65 000 DH,peugeot 107,2014,Manuelle,Essence,130 000 - 139 999,Peugeot,107,5,WW au Maroc,Oui,4 CV,Bon,Aucun
181 999 DH,Renault Megane Diesel Manuelle 2019,2019,Manuelle,Diesel,110 000 - 119 999,Renault,Megane,5,WW au Maroc,Non,6 CV,Très bon,Aucun
,Dacia Logan Diesel Manuelle 2018 à Marrakech,2018,Manuelle,Diesel,110 000 - 119 999,Dacia,Logan,5,WW au Maroc,Oui,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
410 000 DH,Mercedes-benz classe CLA 220D,2020,Automatique,Diesel,70 000 - 74 999,Mercedes-Benz,Classe CLA,5,WW au Maroc,Oui,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Verrouillage centralisé à distance, Vitres électriques"
,Fiat 500 Dolcevita 2022,2022,Automatique,Essence,45 000 - 49 999,Fiat,500,5,WW au Maroc,Oui,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
,Renault  A Vendre,2004,Manuelle,Essence,15 000 - 19 999,Renault,Laguna,5,Pas encore dédouanée,Oui,6 CV,Très bon,Aucun
,,,,,,,,,,,,,Aucun
179 000 DH,C220 DIWANA 2012,2011,Automatique,Diesel,200 000 - 249 999,Mercedes-Benz,220,5,Dédouanée,,9 CV,Excellent,Aucun
35 000 DH,migan calcique essence modèle 97 fiha 9 lkhayl,1997,Manuelle,Essence,60 000 - 64 999,Renault,Megane,5,WW au Maroc,Non,9 CV,Bon,"Airbags, Climatisation, Verrouillage centralisé à distance"
162 000 DH,volswagen polo,2022,Manuelle,Essence,65 000 - 69 999,Volkswagen,Polo,5,WW au Maroc,Non,6 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
,BMW Série 5 Essence Automatique 2010 à Casablanca,2010,Automatique,Essence,200 000 - 249 999,BMW,Série 5,5,Importée neuve,Oui,17 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Verrouillage centralisé à distance, Vitres électriques"
67 000 DH,Renault scenic,2004,Manuelle,Diesel,200 000 - 249 999,Renault,Scenic,5,WW au Maroc,Non,6 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Ordinateur de bord, Sièges cuir, Verrouillage centralisé à distance, Vitres électriques"
,Renault Clio Diesel Manuelle 2021 à Marrakech,2021,Manuelle,Diesel,120 000 - 129 999,Renault,Clio,5,WW au Maroc,,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
,Mercedes Classe C 220 Avantgarde Diesel,2021,Automatique,Diesel,40 000 - 44 999,Mercedes-Benz,Classe C,5,WW au Maroc,Non,8 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
150 000 DH,BMW Série 3 Essence Automatique 2008 à Rabat,2008,Automatique,Essence,170 000 - 179 999,BMW,Série 3,3,WW au Maroc,Non,14 CV,Très bon,Aucun
,Land Rover Range Rover Sport Diesel Automatique,2021,Automatique,Diesel,60 000 - 64 999,Land Rover,Range Rover Sport,5,WW au Maroc,Oui,12 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
178 000 DH,Dacia duster automatique,2021,Automatique,Diesel,140 000 - 149 999,Dacia,Duster,5,WW au Maroc,Oui,6 CV,Excellent,Aucun
,Citroen C-Elysée Diesel Manuelle 2019 à Salé,2019,Manuelle,Diesel,110 000 - 119 999,Citroen,C-Elysée,,,,6 CV,,Aucun
105 000 DH,Ford fiesta St,2016,Manuelle,Diesel,15 000 - 19 999,Ford,Fiesta,5,WW au Maroc,Oui,6 CV,Excellent,"Climatisation, Jantes aluminium, Verrouillage centralisé à distance, Vitres électriques"
48 000 DH,Kia cerato,2005,Manuelle,Diesel,350 000 - 399 999,Kia,Cerato,5,WW au Maroc,Non,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, Verrouillage centralisé à distance, Vitres électriques"
295 000 DH,Hyundai Tucson Diesel Automatique 2022 à Tanger,2022,Automatique,Diesel,70 000 - 74 999,Hyundai,Tucson,5,WW au Maroc,,6 CV,Excellent,Aucun
170 000 DH,audi Q5 modèle 2013,2013,Manuelle,Diesel,200 000 - 249 999,Audi,Q5,5,WW au Maroc,Non,8 CV,Très bon,"ABS, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Verrouillage centralisé à distance, Vitres électriques"
165 000 DH,sprinter 213cdi très bonne état,2001,Manuelle,Diesel,350 000 - 399 999,Mercedes-Benz,Sprinter,5,Dédouanée,Non,9 CV,Excellent,"ABS, CD/MP3/Bluetooth, ESP, Toit ouvrant, Verrouillage centralisé à distance"
130 000 DH,سطروين بيرلانغو موديل 2017,2017,Manuelle,Diesel,200 000 - 249 999,Citroen,Berlingo,5,WW au Maroc,Non,6 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Verrouillage centralisé à distance, Vitres électriques"
325 000 DH,bmw x3,2020,Automatique,Diesel,150 000 - 159 999,BMW,X3,5,WW au Maroc,Non,8 CV,Excellent,Aucun
76 000 DH,c3 à vendre,2011,Manuelle,Diesel,200 000 - 249 999,Citroen,C3,5,WW au Maroc,Non,6 CV,Bon,"ABS, Climatisation, Jantes aluminium, Ordinateur de bord, Verrouillage centralisé à distance, Vitres électriques"
,MERCEDES C220d CLASSE C LINE,2021,Automatique,Diesel,120 000 - 129 999,Mercedes-Benz,220,5,Dédouanée,,8 CV,Bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, Jantes aluminium, Limiteur de vitesse, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Vitres électriques"
155 000 DH,citroen,2021,Automatique,Diesel,95 000 - 99 999,Citroen,C4,5,WW au Maroc,Non,6 CV,Très bon,"ABS, Airbags, Climatisation, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Vitres électriques"
,BMW X1 Diesel 2023,2023,Automatique,Diesel,10 000 - 14 999,BMW,X1,5,Importée neuve,,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
168 000 DH,Citroën berlingo,2021,Manuelle,Diesel,90 000 - 94 999,Citroen,Berlingo,5,WW au Maroc,Oui,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
120 000 DH,Ford Kuga,2013,Manuelle,Diesel,25 000 - 29 999,Ford,Kuga,5,WW au Maroc,Non,8 CV,Très bon,"Climatisation, Jantes aluminium, Limiteur de vitesse, Radar de recul, Sièges cuir, Vitres électriques"
115 000 DH,Volkswagen Passat,2011,Manuelle,Diesel,190 000 - 199 999,Volkswagen,Touareg,5,Importée neuve,Non,8 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
,Dacia stepway Diesel Manuelle 2024 à Casablanca,2024,Manuelle,Diesel,25 000 - 29 999,Dacia,Sandero,5,WW au Maroc,Oui,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Ordinateur de bord, Radar de recul, Verrouillage centralisé à distance"
247 000 DH,Ford Transit Diesel Manuelle 2020 à El Jadida,2020,Manuelle,Diesel,100 000 - 109 999,Ford,Transit,5,WW au Maroc,Non,9 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Radar de recul, Verrouillage centralisé à distance, Vitres électriques"
138 000 DH,Volkswagen Touareg Diesel Automatique 2013,2013,Automatique,Diesel,180 000 - 189 999,Volkswagen,Touareg,5,WW au Maroc,Non,11 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Verrouillage centralisé à distance, Vitres électriques"
,dacia logan,2007,Manuelle,Diesel,170 000 - 179 999,Dacia,Logan,5,WW au Maroc,Non,6 CV,Très bon,Aucun
125 000 DH,kangoo 2020 n9ya,2020,Manuelle,Diesel,140 000 - 149 999,Renault,Kangoo,5,,,6 CV,Excellent,Aucun
229 800 DH,Land Rover Range Rover Evoque Diesel Automatique,2017,Automatique,Diesel,140 000 - 149 999,Land Rover,Range Rover Evoque,5,WW au Maroc,Non,8 CV,Excellent,"ABS, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
